country,ssp,esm,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
BGD,ssp126,gfdl-esm4,-0.012620699165911646,-0.011296485968584818,-0.006077849291568839,-0.0022731253558781624,-0.007080802016982767,-0.0028836302153502002,-0.0015053830051827365,-0.0010437097190644385,-0.0032842384117904707,-0.0011957504197029054,-0.0007606905017514074,-0.0008681330306898415,-0.001928999625503449,-0.0005666212957357488,-0.0004110848201826149,-0.00015885622883278933,-0.0003027896337698215
BGR,ssp126,gfdl-esm4,-0.08878413092180842,-0.12577397979565225,-0.06669580952663318,-0.03706229125467768,-0.0322076879600082,-0.04844075508031925,-0.0008340504636786081,-0.01934944668209993,-0.0403537685665116,-0.010072900550070618,-0.04062866188351764,-0.06446915061778649,-0.002464703424974246,-0.08490687546578621,-0.017244053932279683,-0.022225286766654882,-0.001478914926746482
BIH,ssp126,gfdl-esm4,-0.04039835253628816,-0.13229254047347866,-0.12557198343521236,-0.07843940279667047,-0.033227660552184,0.004501070462676484,0.01569034537924631,-0.020420855809376595,0.010595697943144449,0.005212676327074455,-0.1125333523003352,-0.06590759518037714,0.01643953030757762,-0.10310277746015627,-0.05747719044362433,-0.03748648934277031,0.054227017449661796
BLZ,ssp126,gfdl-esm4,-0.248261738360623,-0.0740291662787258,-0.18353974255521,-0.045969601923358756,-0.06767156505634726,-0.037659218683230695,-0.05222220591453048,-0.041293193703565115,-0.041188693012117444,-0.014908767042601688,-0.01332771666971084,-0.010709323653671225,-0.013298602259935026,-0.006665311979261152,-0.01958441717434149,-0.00988216266244828,-0.019506356243115607
BOL,ssp126,gfdl-esm4,-0.013343121841389001,-0.02926544479974051,-0.06985250914613404,-0.02617935981170588,-0.006625617105345301,-0.017762793729801586,-0.026780714969740167,-0.021401716485904613,-0.02618634831989188,0.00024022354030669727,-0.0006741676235044024,-0.011191976344521048,-0.006645397659516522,-0.0023143955015035318,-0.01645653113518088,-0.001275038351354265,-0.010744794440900223
BRA,ssp126,gfdl-esm4,-0.053381081318612154,-0.05559264744214113,-0.048803855561868406,-0.04347814762055957,-0.021585312242980523,-0.02682968833223555,-0.031609312228125866,-0.023542324810978524,-0.03588599306569365,-0.006228533361228995,-0.01370264338422716,-0.009189026762405704,-0.012679891774310215,-0.00234582058418655,-0.020572719234552055,-0.0035965549831305384,-0.008644926860824522
BTN,ssp126,gfdl-esm4,-0.005626715062832041,0.0003093853203445101,-0.00011089347298504468,1.3727467486587958e-05,-0.0011895038086884148,-0.00012543263935029582,0.0007222163176855917,-0.00026936880695529737,9.702399244304202e-05,0.000328639568959946,-8.017315086047233e-05,9.506839620403862e-05,-0.001065229716534986,0.0001557828733912886,-0.0001076718263450958,-0.0003077601131314817,-0.0005137060321433988
BWA,ssp126,gfdl-esm4,-0.006323015919148553,-0.005709440659681984,-0.001546798526202141,-0.0008490592817550027,-0.0019087557424219256,-0.0015353982033696088,-0.0015527910331442644,-0.0013571323210807705,-0.00044814457873248873,-0.0006895091376529942,-0.0031605898121941016,-0.0008638813712984264,-0.002243365118523798,-0.0004158878491828565,-0.000688027730133163,-0.001058320618657529,-0.0007563550200835084
CAF,ssp126,gfdl-esm4,-0.6773434207407477,-0.4631555574579631,-0.2951235422380097,-0.15534834335339293,-0.17697506736385268,-0.07626677703695925,-0.0966476659040068,-0.09060244427980364,-0.08168715291863964,-0.047651701000959494,-0.036221635212837895,-0.03939777843263393,-0.021151222969451686,-0.011150194569444211,-0.02813384122979533,-0.026443415141605132,-0.01702794536020383
CAN,ssp126,gfdl-esm4,-0.002993677958984391,-0.008441933461531626,-0.007023544592406843,0.002314854474740991,0.0003876395510561413,-0.0017944372996652603,-0.0021599121070261973,-0.007582922859238673,-0.003446054257787299,-0.001059398958795313,-0.002983489894010763,-0.000910630521778479,-0.003242915508537638,-0.0020272700847245757,-0.0021484777400402914,-0.002071366332443096,-0.002671661868083626
