country,ssp,esm,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
KEN,ssp126,gfdl-esm4,-0.19387327613420635,-0.08087626422415625,-0.029285915307805672,-0.036020796527479464,-0.001966991937502956,-0.019830799141431564,-0.009835372172385188,-0.012185263522357485,-0.008605451531651811,-0.009153229267999873,-0.005706971476884998,-0.004898447935158781,-0.004096082589556885,-0.001584501332677816,-0.004844991397079999,-0.002171215716885411,-0.0034362305734058738
KGZ,ssp126,gfdl-esm4,-0.05090814089843149,-0.1140259754110795,-0.03736011464824742,-0.05235551445488607,-0.0009182817650653626,-0.04527449966532738,-0.058168929680382675,-0.002773245864963434,-0.006192022003305464,-0.028252367929021138,-0.014026874350849958,-0.02191715006365748,-0.004601329020037427,-0.010496634377011042,-0.01027165242521943,-0.019400302769345762,-0.013247614372336148
KHM,ssp126,gfdl-esm4,-0.08146876015013117,-0.04627879078659305,-0.07791190797241454,-0.008269185642023674,-0.05026213121399157,-0.031031726607867977,-0.013588839144719183,-0.02097050279601294,-0.01849404746323231,-0.011763334993086615,-0.008343882308428007,-0.010101396440422626,-0.007772789630836503,-0.0009006739590070122,-0.007262243627375714,-0.005474104952356304,-0.005672362250324419
KOR,ssp126,gfdl-esm4,-9.71391484462735e-05,-4.345591371803165e-06,-0.0001525301144017914,-0.0001461312988743263,-5.7602119536233134e-05,-7.450492091730828e-05,-5.3002422250464986e-05,-0.00012105171148105117,-0.00010171793549025113,-0.00010181987472611792,-0.0001036309248546764,-5.049024173299199e-05,-3.793613144830996e-05,-5.414326390494756e-05,-7.3075736918173e-05,-6.109702062028574e-05,-0.00010903443762188124
LAO,ssp126,gfdl-esm4,-0.08739578756654899,-0.007805743197180207,-0.018693067587197937,-0.005891086305829841,-0.008123636660197853,-0.0038867921540968386,-0.0020168929869534224,-0.0035229981774554902,-0.0014559657383996806,-0.003276583761488337,-0.0029421051698448226,-0.003988515068226053,-0.0038320306571285106,-0.002107401232117102,-0.0036638940888596644,-0.0020953384465865347,-0.0028049721812220024
LKA,ssp126,gfdl-esm4,-0.009346066014146169,-0.0012525690227245061,-0.001187531232900769,-0.0008803119532798134,2.771715858689565e-05,-0.0006281841262630825,-0.00022403821851921314,-0.0006453450666246579,-0.00042533138959223297,-0.0007341823868370745,-0.0001905193228093026,-0.0004411907907492289,-0.0006236479191096627,-2.5531648861555902e-05,-0.0006169423014590078,-8.641506834822886e-05,-0.0006331045254051015
MAR,ssp126,gfdl-esm4,-0.0002831703237542752,-0.000887027718540279,-0.0007574583142426228,-0.0001612885006137518,-6.556400605106886e-05,-0.00013835924041073638,2.2721138518530178e-05,-0.00010380590396932179,-2.903334567228212e-05,-5.2672484678223e-05,-0.00011269847281630099,-7.961934431471698e-05,-2.5811879024856065e-05,-7.810948420687049e-05,-5.8687238566570455e-06,-4.776648348336239e-05,-4.818288550568494e-05
MDA,ssp126,gfdl-esm4,-0.17649387628369165,-0.05095706475090466,-0.1503224715824234,-0.025334127807911846,-0.05497497093994225,-0.044026638194307355,0.0032075269644881027,-0.009344486763950026,-0.05796677569658472,0.015652025364351417,-0.06559591177252372,-0.035366988688719354,-0.014234083557326466,-0.08125299586932509,-0.010941252795735736,0.0003439696126056562,0.018741564111393206
MDG,ssp126,gfdl-esm4,-0.0032689454870322605,-0.0022151712685075093,-0.007365743305812727,-0.0016552763956430888,-0.002830766522371325,-0.0020795397016873255,-0.001202338883300654,-0.0003711043424506853,-0.0005451455070721734,-0.0005550850777315649,-0.000699206552947982,-0.0003295607926219211,-0.00022255778240440235,-0.0001206016573885594,-0.00018716474519592282,-4.194810392270786e-05,-6.93059604394803e-05
MEX,ssp126,gfdl-esm4,-0.023819802626295888,-0.0173248747893573,-0.03165308956217856,-0.0034013444300645132,-0.007560124358665968,-0.0029201887371940044,-0.007666821189777949,-0.012325291161072201,-0.0055130187948063,-0.0053737749209969675,-0.006196771720450656,-0.005946220929433739,-0.005575223219913541,-0.005465467820772211,-0.006436752500306545,-0.005523867933803403,-0.011112716687736836
MKD,ssp126,gfdl-esm4,-0.007169052020660973,-0.032897801334402434,-0.018520537897637034,-0.0121850728893798,-0.0008540895598679503,-0.0035071032317591415,0.0032058360132942543,-0.002087739315034682,-0.00186543338692652,-0.0005854273258401512,-0.007965532867087486,-0.011958155940228964,0.0036862182225839697,-0.012161023869563019,-0.00783830512661909,-0.003746321518833192,0.0025556185982922777
MLI,ssp126,gfdl-esm4,-0.44585896876383885,-0.5447995993935867,-0.26435053225390587,-0.1055020023579246,-0.16227414912569607,-0.10776652019279573,-0.029094362752214914,-0.07961941429862247,-0.04864813985866459,-0.04492575989449674,-0.034372005874298554,-0.040916457193966894,-0.027891302384203006,-0.013639160661028138,-0.015198201063131543,-0.019271390366612275,-0.006336286297460365
MOZ,ssp126,gfdl-esm4,-0.018013573670761774,-0.14151052329369418,-0.06671515785502573,-0.03239113646406533,-0.010905383018768606,-0.020560505295366602,-0.022782028369550122,-0.009245294064443273,-0.008208716224075038,-0.0026686681163684287,-0.005648161992317391,-0.003812501545664398,-0.004156118541142078,-0.0017116054146418232,-0.003715513061880398,-0.0019280545754752011,-0.001563253175196064
MWI,ssp126,gfdl-esm4,-0.39754362646296443,-0.28341183186409313,-0.15601734061069444,-0.027030033469428758,-0.048948922615008515,-0.03598328397818831,-0.05306003744802736,-0.02559100140319382,-0.02214461557850154,-0.00948992071189737,-0.008206726698307763,-0.007880259775070179,-0.007094715318726247,-0.0034739719877027245,-0.009169485004021675,-0.0036157771693671407,-0.0034499008705030014
MYS,ssp126,gfdl-esm4,-0.00011022167998957332,-5.251153722015134e-05,-7.417412677351116e-05,-2.9105253887622382e-05,-1.190152529740717e-05,-3.558885810870599e-05,-5.5938845897893085e-05,-6.224817627803048e-05,-5.0994025223388936e-05,-4.33741208632948e-05,-4.3367015563251785e-05,-2.7631180112712824e-05,-5.423491592140053e-05,-5.987006147896216e-07,-4.810712809157267e-05,-3.516865687170724e-05,-5.6309948975824916e-05
NAM,ssp126,gfdl-esm4,-0.006070296406441177,-0.036047541969283836,-0.007581867622970885,-0.009333866704965858,-0.00425534849431285,-0.009555200997710036,-0.007398499039526572,-0.0070852447473679575,-0.0029183409930771138,-0.004798650107427615,-0.006751702564143509,-0.0019013877538747966,-0.005985545773821986,-0.0013613410728241216,-0.0029753308403866734,-0.003644856241265753,-0.003170731508226281
