country,ssp,esm,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
BGR,ssp126,gfdl-esm4,-704120.5973752361,-881253.5063140254,-646716.9950156935,-1168766.6681330535,-888075.8304961219,-1799103.1849178555,-845113.6562881215,-586412.9540037032,-717439.5127415174,-452200.8599775674,-1392964.3336419922,-1203556.3105156966,-154211.01305069364,-888481.9328714769,-504759.4235427372,-926396.3926466495,-276361.17603487824,-539169.5048585912,-17228.51474803279,-872434.936064939,-591875.6828360317,-476688.6200976283,-867115.7051811474,-270817.9043732035,-604537.6213756788,-1312599.333585945,-475820.68410735426,-1765910.757249068,209199.9116525884,-910054.3948899463,65159.991426295346,374019.1081002482,-1003638.0045350789,-817206.864233976,-633498.2935124136,-707387.5039425134,-630695.7718531332,-1228719.259264757,-894150.8748143647,-1608888.6831681791,-1089953.7792347167,-294017.44848782336,-1144395.2959789054,-1427280.2919342755,-1474906.617022511,-262545.63090291584,-787364.9731802169,-1144124.9430624484,-1716589.0804387152,-1952042.4646099773,-1169515.2971453432
BIH,ssp126,gfdl-esm4,-35525.17128899689,-15564.045807886949,-22194.869724457913,-27728.45265948283,-41883.19655707912,-55573.86407989996,-16541.838038041737,12888.82192780456,-20456.23958778635,-15615.941336677648,-65356.20262237223,-26393.565231366596,-29430.872679194883,-14018.224892308617,-17887.819907324523,-36086.78049519533,-13158.564771234225,-8557.075343333407,-4712.598802169115,-13811.329340401346,-34297.62208962193,-16883.721362216238,-25207.981915844743,-40689.288745006015,-20077.967084896198,-14307.524888940568,4784.862352649451,-46780.02784258759,-12966.894655035005,-20897.47732211884,13153.976931663788,15038.50727055345,-31721.208109231477,-29897.58824971697,-13366.055253310013,-30971.320873210734,856.0652896708035,-38879.25863569952,-6717.143509592483,-41292.806346427664,-16741.78495634892,-38100.992690299616,-23663.117038423024,-55962.10183004048,-26880.02891563633,920.1997938395488,-24492.016385611267,-22191.404330754256,-57610.749629745704,-65151.85074060127,-39175.684249440616
BLR,ssp126,gfdl-esm4,-283744.5465101203,-83877.25089729238,-264811.8756192517,-222453.19124630038,-245498.43024446772,-227925.82083611528,-42923.95684484899,54997.62406133355,22791.672952208,-52776.70559158072,-71425.81881890466,-14256.760332161652,-162449.43343213556,-245713.40432107795,-201433.7356724764,-109000.87632132476,107354.15469538329,-225868.09842158505,-268681.00354667165,-31757.154469473175,-159519.84886891345,-316100.7873159924,-107000.67593568136,-141270.998776303,-187853.4202881233,-189787.9607363631,-304431.58921344124,-285577.80314509483,-146342.4947241843,-808457.0985209624,-138996.47875702352,60454.31315917554,-449869.326876676,-109902.9884535303,142057.75666700918,-188357.01882303192,-183972.3660860853,5808.392796852931,-84021.4340826388,-358913.99609406776,-194093.49444879298,-76164.36307148694,-37220.82573211313,-78429.67388139467,-111078.96320385666,-20442.40328050511,-326875.77965409984,-122421.4393381775,-138713.0946746119,-164106.87667082893,-286440.3471474544
BOL,ssp126,gfdl-esm4,-8765.492438705909,-36938.47371140145,-8200.136951181541,7575.720947403918,-29721.667521363754,-521.4817893149027,-45277.4994607479,-985.3359165248341,-2130.2466235199518,-24237.641099735712,-13048.383890456587,-36786.56227737217,-43747.9517390236,-16133.668977993493,-64770.07689946058,-45006.62590677836,-5433.145934879352,-38402.61377989571,-28716.368104636615,-7612.051251122154,3173.193611798972,-15239.177199970823,-15550.05899561944,-32387.422373790498,-10099.356097235528,-18748.577485199134,-63716.35985098502,-29747.520379485308,-19486.56757030153,-46430.566314625896,-49063.407142810356,-37879.55799652867,-46099.62467131393,-17831.5278098191,-38016.53004424369,-40030.92179055195,-50699.23148495927,-39977.22631205293,-3569.954421869808,-41565.90072875251,-36774.37895777733,-56847.965406677955,-59298.77060933337,-33964.382708995094,-21666.61881785216,-4494.688311254699,-52461.806531242,-44770.86711531106,-20123.889505513405,-37817.39362554908,-20569.885411195126
BRA,ssp126,gfdl-esm4,-513851.65374846803,-46950.03835308092,-624005.7597358348,547470.8058279852,-1372869.1384763448,127954.69700689602,-925781.5014263928,-362165.66488953313,-375641.598673419,-669274.2515709096,-334325.0842251825,-862017.4731462862,-1682212.0855202677,-609611.6035394324,-1071602.0860356358,-1639594.5637322625,-1322872.291048344,-135413.78155819103,-985506.2123809048,-954934.2632015609,-549864.3045450192,-879340.86329037,-621074.2004751819,-338084.91701598925,-401418.23718965054,-1017006.8486533787,-1301677.139663451,-498586.19628174556,-1469927.0804277011,-741212.8327924374,-1226373.558991897,-1520153.0526215634,-1570779.1011629703,-992092.935941489,-1196442.5197516184,-756113.2552572705,-1570432.2024955219,-592423.7399087392,-1370824.706379526,-1479808.662212933,-494810.4165664788,-1252611.3126598988,-1613130.771324245,-712047.6585742622,-1151826.0666416169,-277274.1864907115,-1252814.0574945472,-324893.6950963473,-764074.6225013032,-194914.27701648843,-135859.57353323934
BTN,ssp126,gfdl-esm4,-120.98535721005554,-58.61190305884029,-47.52591503120106,-30.61237484633627,8.847346049444084,31.547814268105704,-47.57544510438798,-19.38196806627279,-29.300946734245407,53.87273839024578,-26.939857792759163,-11.463679193341648,-17.730243195352998,-58.064138807459784,-51.57864774505455,-45.175487663725846,-37.9644736282356,-39.00753489790211,-22.108194454356553,-30.89053995951982,7.872111816774931,-26.122084549635332,-14.221326088707382,-19.519807290581216,-8.81184470590701,-40.55633492130738,11.064346501280092,-10.052992944989189,-19.576061382952222,-26.4329150235193,-6.451945484628001,-8.093966839020009,-21.474319187171787,1.560756586515081,-11.313514147356964,-10.65917555526505,-12.858857964158219,-49.18769023769987,5.394634158736912,-17.308704667869137,-13.926243705595333,-18.54653572137236,-25.48548119028826,-3.9361275961605973,-28.783549066271906,-19.229549831725436,-18.75373852401186,-56.532748857812074,-56.09325801626168,-41.04888603495243,-22.638335946694898
CAN,ssp126,gfdl-esm4,-3193000.128788814,1046064.9003464995,-2699588.4294837457,-3536704.422405303,1485150.513126367,-1165950.602855735,-2644635.3032000493,-3333338.6196506834,-3598726.656618648,-1993683.0446626132,-2168789.1122259973,-6357474.73780546,-3190684.4051756263,-2374114.8760517444,-3385431.423556978,-7940443.942231416,-6299240.727517047,-160431.5039942241,-5532029.979866995,593445.3450616646,363599.6284049483,-2649805.5648770384,-1147537.7787172988,-6102672.251808657,-4624712.763855813,-2025342.3652756978,-3610422.564539933,22864.987192550452,-969216.3833447195,-233580.51263327568,-5650248.005069902,-1617146.231368301,-4265665.23685761,-3091787.4233439155,-2261971.318600751,-3879877.478393989,221156.87443233165,-1833673.974902832,-2541381.7318712925,-3777137.7423161487,-4220253.07969703,-3451662.2299135164,-5459164.85333178,-1783018.1945502874,-4981456.944584945,-2051667.0410334894,-7373968.456728017,-1622701.130563139,-4316096.51239703,-5431786.743462204,-4560459.441554769
CHE,ssp126,gfdl-esm4,-22992.790731971785,-13765.792570525624,-4641.422953838664,-34636.147830186805,-78245.03303406219,-16121.99600588464,-5699.382816615484,-2096.3841240221864,-16019.082199866545,-15991.96973909498,-62656.05264844101,-16420.475767979402,-23621.857302237004,-45720.170849788876,718.5293046573868,-67908.91167810312,-11531.301922442757,-19048.44516492532,32082.374970544464,-23850.148994049618,-53064.2420307907,-79936.170095335,-47999.459437952406,-13784.196364398245,-11233.083798306405,8864.235018506548,-39070.91372407572,-38141.3386872729,-35511.90005937454,-18830.53545155084,14297.23646913327,-8269.518931961844,-12913.093312312361,-4161.234666508657,39949.37454946363,3086.8921692493022,-9591.898339792648,-66013.79624278429,-2372.2697074257057,-65303.76709284111,-25.97906968787658,-45953.609906082886,-35071.116912440266,-29810.907643379327,-41005.493254927016,-13833.073139803917,-2717.253226857551,-57573.7176379918,-28579.972010482663,-46739.74419206581,-55043.59476812891
CHL,ssp126,gfdl-esm4,-90700.66156410184,64155.89073359289,74708.81572440709,28890.03826638742,-32229.545826094414,19223.16174169813,-1324.0135527971195,-34452.754415480646,-62659.81175470558,-26489.277801819244,-54739.33034650057,-25286.132960386825,52775.90671887446,7344.5666631075965,96269.8427270213,-31343.545523242577,-31139.727713890272,6116.3791460242655,-62361.99722703534,-27198.813816377562,2147.2146440818105,-38577.09239686459,-1502.7046299353628,-29601.83299983887,-49847.474693268196,-97885.71639877363,36198.259922442914,-23437.562463519313,-47940.51010612884,-29404.1266006912,-49771.421334799474,-39797.53626864009,-15269.355618072817,-30839.6232198007,-63857.12105015887,-33265.023846826625,-10312.046512738732,-32163.63653954079,-31880.793072562217,-58311.92196901023,-50169.414406635166,-26823.350837560647,-21853.616424084237,-25975.640040886017,-104140.26642542712,-58145.60366577475,-37162.570667635264,-45210.318095101815,-74231.59777014126,26708.479362591184,-15860.80036637279
CHN,ssp126,gfdl-esm4,-6042865.0829451,-14995524.596263977,-6685824.006376475,-12033352.356797328,-2477489.620081377,-2843684.6775043756,-6551144.230856098,-12110363.502274022,-20860885.82563126,-7607373.707517274,-1927974.140417687,-11053217.23658146,-8639185.530016208,-10061836.55091209,-2854447.230434602,-8501678.539665777,-11599471.931091905,-11188729.834497862,-23454368.831006438,-9733196.774194682,-13256509.545855734,-11267632.342963915,-10329622.49675295,-16743249.580141474,-18071047.85817187,-19483258.56649785,-17517239.909941033,-12529974.250872396,-12966061.082627136,-14206774.642262053,-24530153.4836421,-19397024.73083558,-15947745.080482058,-15811775.11553594,-15865575.437693737,-21732964.93774136,-11735657.736425227,-9013370.046374444,43478.40379332848,904617.5057382617,-13524131.903623307,-14506808.798437161,-20532004.897508968,-21422803.880868934,-19954075.82780998,-14456745.506056992,-19458906.112553593,-9751634.412806861,-8119666.020575957,-17828655.901672836,-23378037.11646966
CZE,ssp126,gfdl-esm4,-487801.6245136219,-116292.03862394206,-261360.9996192599,-435143.810083562,-833963.9450692608,-191878.03435940944,-154872.28199092942,204990.4377799532,-53908.267963435705,-332599.1414819939,-741816.8125409107,-294910.55118483276,-411276.12159623904,-510861.085788161,-63741.46970458762,-520359.02199973277,61623.084047487835,-260928.49905243344,-191098.09344755867,138698.0811523457,-597220.3954131111,-720772.999672334,-516185.48796140775,-290336.8777706577,-157960.5635741215,-244091.90341379098,-436621.25874664955,-432783.8361594373,-907810.0299836774,-627650.3685153127,19129.661100638936,-25973.038975619642,-550906.9699661381,-189313.9703314572,223962.45525999216,-104925.74407333639,-216499.47102485035,-430526.3157902141,13037.999567750434,-832982.5087322476,-378559.53454914404,-450950.16524870676,-352763.0357566843,-397600.45659223886,-447600.2253112524,-174955.3271788879,-573553.7606976992,-387498.3387044204,-359319.6865258909,-393648.3126260321,-742843.7458662079
DEU,ssp126,gfdl-esm4,-1698473.8692486556,-294369.40575328504,-612602.9447883427,-2360142.5028737993,-5903654.968155085,199500.09885732605,100180.56022240214,-573194.7090423321,-396936.1126178576,-2286690.184843232,-2706120.2987583335,-1303454.3259940667,-1886873.0922020578,-2046967.6755927163,-945344.2877893576,-2225208.3621895965,314487.01334060944,-1720363.7002077969,-251013.6447734223,-469276.3030356134,-3308822.8189083426,-4044419.9850767977,-2431847.4719949737,-898282.615972857,-489319.2227839912,587.4645994568617,-2459269.6673892466,-2364673.3036311474,-2425882.9948366834,-2086794.3387522188,-1483100.637474061,-1583021.083559556,-1710979.810928686,-71168.06684765317,1267102.2942754512,-368677.8435491446,-1083922.3138235044,-1909346.7972815726,-553687.0989951215,-4365927.827944598,-2689815.134390761,-2113365.5455386452,-2710800.0435381983,-1550541.2848641379,-1584094.0144463598,-1455773.5388717598,-2678350.946934311,-3821704.295907925,-1483452.4706352586,-1945039.9871548563,-4052007.4125699415
DNK,ssp126,gfdl-esm4,-170234.28399756394,74054.2797233506,93916.38573438559,-297889.3763250833,-479630.5858437126,220635.73557753928,-233735.94363940292,-231990.28245221407,47607.74429437884,-494576.79228203767,-165860.48793930135,-82705.7650347855,-346239.1567200992,-232914.93257456907,-132906.95837048566,-191583.50588265512,141164.2778690004,-476221.2981543202,-172200.9238882154,195831.11844291782,-416661.04024911014,-345200.27164357255,-180846.77754239753,-79043.25917846542,87559.28731824897,39736.74246935526,-624390.5317754084,-243703.22572442694,-120670.77832462284,-382944.0758664107,-221478.34671172072,-470032.3300856238,-224513.50407655854,100026.99061625531,268205.2910253631,-140552.18685285305,-280440.94590219465,-2672.7610913339036,-320255.3126798773,-605704.9472509081,-471293.5714311526,-174873.07145011195,-593565.7840544,-113432.53046761613,-245031.67522593215,-330845.2999283587,-519407.48569010606,-293616.82376098,-372036.45636603347,22195.65090762069,-317929.5613405442
DZA,ssp126,gfdl-esm4,123983.63342724077,-161392.99198305022,-112133.8093809728,-291515.51388458506,-233847.18499772315,-824852.9078010865,65327.65525204515,-285683.50505677867,-142563.633553595,-145719.21777614648,-790158.0903242768,-290763.1328538194,-390152.0881962585,-233959.29596001393,-1439.4905144540742,-457419.022573958,-280081.75005049375,-152470.85346674884,-121120.90171638757,-585225.120717188,-191901.64106968165,-725093.6105329618,-260187.75120891022,-453535.47178293584,-502579.2316409063,-116247.81007706853,-216287.6674941967,-244833.8482855751,-286632.9158412865,-415709.4773183676,-3281.8229371400234,-230378.78864224695,-301305.0294941167,-478937.66652564146,-353189.86587348377,-7337.445846185134,-322063.4452609403,-907092.8742805207,-302508.9737287203,-388393.2989779553,-332547.7052909714,-345058.152227875,-481911.4094556978,-658774.6448661955,-381875.05145378853,-297316.46676722594,-235280.4869945991,-446557.76019034424,-630325.5985328107,-474881.68794819916,-585323.6386843253
ECU,ssp126,gfdl-esm4,-1624.7792134561835,-1114.4543610897226,-285.6459166792432,-43.195567907618596,-175.77386478322325,-629.086052080005,-885.411029882779,-200.03148421756657,-367.6349741441996,-1110.0444483336632,-836.3744734934771,-896.6174381615257,-300.0200955770537,-763.7378926316668,-607.5004193428111,153.12805543458862,-740.8522062439694,-933.8352122696239,-448.4067583193904,-587.2371575521396,-590.2801746521575,-848.772515761579,-865.5042416718062,-844.8528878292763,-603.6128558219626,-917.5527353382886,-821.3940063360305,-1261.4012609806844,-1153.3770999859757,-733.7455233291521,-493.1011918516284,-713.2824475596423,-660.850109087713,-298.1997139744992,-1188.3096267676092,-959.626482530566,-1272.2502347552522,-88.00192658409493,-205.4398645422525,-380.3028314943381,-1116.7821093802008,-1306.5651522143778,-821.4540095791278,-638.4147140649083,-361.75941325391324,-881.7916197847887,-934.0960734860116,-132.33985764490774,-708.4858071182495,-812.3816476459548,-691.29949138692
EGY,ssp126,gfdl-esm4,-1848749.1635504458,-1665883.298110502,-1645106.9133914793,-1840315.0283072523,-1124889.3710935963,-1764953.026456272,-2129126.1370725767,-991990.3216572979,-1639358.13866757,-1173662.3597059145,-210829.65795059034,-1835784.97164876,-1314320.6143168171,-2028584.3086990318,-1899902.9574647516,-928337.7443941706,-1193992.8194057753,-1426768.0691329462,-1871041.8956239768,-1470015.7790806466,-759827.8028932908,-523613.7017503828,-1578425.08367969,-967492.4825404309,-1182119.6475895864,-1754607.631923322,-1359232.2829543361,-1932088.5821121593,-617486.3509007111,-1454978.8614369151,-1940139.6424596796,-2000845.390830073,-1836852.0546474352,-1491802.9889600696,-2146036.368565168,-1559300.0022583487,-2244438.384194604,-1565773.5175279975,-1578943.794228239,-1037115.210690002,-1887376.2729664065,-1975959.7773763146,-1565087.4049214676,-1442933.1287812178,-2027136.8263890573,-1693663.9981983409,-1242283.5646093555,-2278418.0142091718,-1379588.501633334,-2191742.231256462,-1905433.4044681427
ERI,ssp126,gfdl-esm4,-4766.770790079708,-4246.899468552021,-1793.7322221079448,-232.75696530121093,-4433.749641824253,-486.27764187452624,-865.6438910844392,-4386.209508178129,-385.3766139438926,-2073.59121834099,-1090.4797097849287,-2827.982171157544,-687.0736492493256,-1717.6925551797249,2066.784383074044,-186.04885332919025,-3759.0271513333964,-1928.303154768917,2075.398092028699,-2256.291621749793,-3307.463323647759,-1257.7824024064184,-4418.003295282233,-5203.86755930105,-3370.3378202854697,-2832.417165659927,-171.8112068593508,-1328.630491015457,-6076.632897289997,-4431.556279400434,-1228.6005778398658,-1601.341982910234,-1880.731246070645,-5210.627721785882,-5755.687520895539,-5248.880891027238,-3546.3530258937394,-4454.5861707149,-294.6738411805254,-1929.4132715926992,-2774.2780887070335,-3806.179832472143,-518.7873748982536,-986.2208198472904,-4039.030533163891,-4618.002922691676,-1633.5043543584118,-2599.894009003365,-1706.2325656366174,-3561.8209956437654,-3908.166598433238
ESP,ssp126,gfdl-esm4,271785.5747958197,241510.099284367,-464591.6568448154,-616189.4715195918,-418713.669752272,-928248.1808354435,302056.8523777281,-1269508.7117636877,-253208.51097281117,-345725.7888337284,-2104982.7512065424,-303342.3056315357,-1364964.5940453792,-252678.5207574313,218986.6192382328,-1064777.6112041164,-1825278.0679598995,-891935.8308272946,-853283.9359202355,-1223454.1838279339,-957850.0972761635,-2460143.2434240994,-1218462.8057321194,-1185817.5029938414,-1244632.3226329996,-678423.8096788947,-723057.9569981055,-1042349.6833075326,-893037.2998432975,-1023822.6225343364,348760.6821079339,-13937.341768255548,-593134.1434431573,-876109.4630868651,-278420.21891116025,-592177.2702161114,-1221510.6084670422,-2361872.3599961745,-1022988.1832988671,-643152.601478187,-723189.3623592046,-911611.6378302253,-827755.3962649422,-2063694.021125588,-1396444.4819540458,-707951.1660871735,-481514.1885007928,-1188776.0889270387,-1008325.4747417363,-737881.8784861623,-789667.4795255993
