country,ssp,esm,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AGO,ssp126,ipsl-cm6a-lr,-0.00112315191890784,-0.0009933097251749758,-0.0005408935625531995,-0.00037525884792052454,-0.0010149019760215788,-0.0008239005343989867,-0.000307114778120484,-0.00038484252582524797,-0.00024113015090600678,-0.0001825278675053845,-0.00016290522053804066,-0.00011250586254394087,-0.00017100790183793472,-0.00017700301653478332,-5.056915514574674e-05,-0.0001315012853996914,-0.00012072557929259091
ARG,ssp126,ipsl-cm6a-lr,0.014964901010587625,-0.014578373199043626,-0.013103798202654456,-0.004540156823668894,-0.0033239080105097224,-0.004929802410020378,-0.008342884619426727,-0.0033294194832949793,-0.0014504365025915752,-0.0029578974474337,-0.0020749714321338627,-0.0014841429381203571,-0.0014013039560674613,-0.0016168853139167606,-0.002415289302268895,-0.0035176533071817947,-0.001758507869682668
AUS,ssp126,ipsl-cm6a-lr,-3.779485162290587e-05,-0.0003846451167865204,5.512950209977835e-05,-0.00014809372846237865,1.7993886528829651e-06,-0.00014586715909352738,-0.00021741392411007778,-4.351523766232785e-05,-2.1027944939682644e-05,-0.00011623574940392324,-0.0001124599996202015,-0.00012255141901935896,-8.632541299364647e-05,1.662293909220502e-06,2.5118093523884572e-06,-4.9645010798018156e-05,-0.00013693311766999606
AUT,ssp126,ipsl-cm6a-lr,-0.0024535020563965088,0.002555911195697508,0.0013429976008689584,0.0002795610298928965,-0.0018391992042195503,2.4842293474062946e-05,-0.00047436029832458715,-0.0023391147782614243,0.00018292042922856303,0.0005592963968178532,0.0008150752161699723,-0.0002754179126712164,0.0004758227124584184,-0.0016439389525439512,-0.0005164077048847025,0.000846964721401023,0.0007949273904994488
BDI,ssp126,ipsl-cm6a-lr,-0.0014491590986393354,-0.0012072328979658429,-0.0014434537485222216,-0.00023194947532438975,-0.00014125346547484206,-0.00024406558795470883,-3.936885399812618e-05,-8.866293175553113e-05,-1.5494622920617223e-05,-1.6457842719552593e-05,-4.194784755927182e-05,-2.2715046893899037e-05,-2.305508615499549e-05,-6.781615247724833e-06,-9.87261126530347e-06,-1.7601257100444412e-05,-2.9615461021920706e-05
BGR,ssp126,ipsl-cm6a-lr,-9.494120040962501e-05,-0.0018894406794863429,-0.001066051035574821,-0.0014724921289555435,-0.001295964409894252,-0.0021132100686056384,-0.0012904976652906427,-0.001259242030808106,-0.0010811992492689088,-0.0002302185172733732,-0.0007660830370510247,-0.0007800850317536541,-0.001176873721215873,-0.0009016153390290716,-0.0014718085448250388,-0.00020850409879782483,-7.105103857956879e-05
BIH,ssp126,ipsl-cm6a-lr,-0.009124502863251756,0.0033630056495426,-0.00015389069213369295,-0.012867572237490615,-0.011507719738090632,-0.012625401427288406,-0.016952540459912686,-0.01634109322181964,-0.010114280372287711,-0.0018300067734132377,-0.004814056652490673,-0.00878703841230663,-0.0168688792261446,-0.022277398283775975,-0.011817721911089686,-0.007831257747202213,0.0051321183661087585
BOL,ssp126,ipsl-cm6a-lr,-0.03636909826262886,-0.4451789786250755,-0.3992482127611558,-0.06088683355890981,-0.017212864655213364,-0.20332896651110585,-0.13747389651163636,-0.07042827554217965,-0.07938627307247893,-0.10353064051618296,-0.10237603197039949,-0.03111815005597466,-0.08816167075696442,-0.050161297459934875,-0.052911652206581665,-0.06099897282966497,-0.04026869718740911
BRA,ssp126,ipsl-cm6a-lr,-0.07588899612767988,-0.12347675500653083,-0.2022675851111944,-0.06807080476749863,0.0031703210690999808,-0.11641636219097665,-0.16102412211403974,-0.0824312147530291,-0.08059826897089202,-0.08077768617804434,-0.09569074455788189,-0.046695162838741325,-0.06799653944483122,-0.05796801565477081,-0.04692256497318029,-0.04400080551613801,-0.0397765368603083
BTN,ssp126,ipsl-cm6a-lr,0.0002162669147569324,-0.0001301738515560052,8.384566462824513e-05,9.391917505939189e-05,4.778613964757131e-05,3.97982602650093e-05,3.399761840995406e-05,2.7989037994742642e-05,3.22813963868321e-05,2.2031978363931333e-05,9.20677362828137e-06,2.4279913378063686e-05,1.79649620116887e-05,1.2628540819119592e-05,1.9711725657434883e-05,1.9420920321911287e-05,6.133635126270625e-06
